tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
619,100.000000,114.850121,0.002506,0.050000,0.035002,0.250000,0.300000,2000.0446,0.001869,0.000000,0.111536,0.000000,0.001275,0.000000,231
620,100.000000,114.850121,0.005192,0.050000,0.040055,0.250000,0.300000,500.0001,0.003444,0.000000,0.207320,0.000000,0.002070,0.000000,231
621,100.000000,114.850121,0.010008,0.050000,0.045837,0.250000,0.800000,500.0001,0.005914,0.049729,0.359388,2.425225,0.003136,0.009620,231
622,100.000000,114.850121,0.018108,0.050000,0.052455,0.250000,0.799257,500.0001,0.009546,0.050002,0.586144,2.477045,0.004470,0.008597,231
623,100.000000,114.850121,0.030988,0.050000,0.060027,0.250000,0.461186,500.0001,0.014597,0.110277,0.906354,4.620016,0.006040,0.010822,1519
624,100.000000,114.850121,0.050490,0.050000,0.068693,0.250000,0.423991,472.3877,0.021284,0.114317,1.337699,5.070097,0.007789,0.010951,1519
625,100.000000,114.850121,0.078784,0.050000,0.078610,0.250000,0.606947,174.3859,0.029769,0.098065,1.895535,7.086908,0.009645,0.025257,1519
626,100.000000,114.850121,0.118330,0.050000,0.089959,0.250000,0.313355,141.8763,0.040141,0.000000,2.592038,0.000000,0.011525,0.000000,1519
627,100.000000,114.850121,0.171832,0.050000,0.102946,0.250000,0.300000,417.4870,0.052418,0.115902,3.435812,6.267477,0.013350,0.011069,1519
628,100.000000,114.850121,0.242193,0.050000,0.117808,0.250000,0.300000,670.5511,0.066545,0.135060,4.431912,7.456905,0.015048,0.011509,1519
629,100.000000,114.850121,0.332470,0.050000,0.134815,0.250000,0.300000,453.2582,0.082410,0.155219,5.582221,8.758460,0.016563,0.011812,1519
630,100.000000,114.850121,0.445837,0.050000,0.154277,0.250000,0.300000,357.2035,0.099857,0.176135,6.886030,10.166820,0.017854,0.011982,1519
631,100.000000,114.850121,0.585568,0.050000,0.176550,0.250000,0.268256,305.7671,0.118696,0.179830,8.340724,11.019221,0.018897,0.012043,1519
632,100.000000,114.850121,0.755024,0.050000,0.202037,0.250000,0.267233,269.6943,0.138726,0.200941,9.942466,12.619333,0.019684,0.012076,1519
633,100.000000,114.850121,0.957661,0.050000,0.231204,0.250000,0.262937,1778.3380,0.159738,0.208694,11.686815,13.806825,0.020219,0.012107,1679
634,100.000000,114.850121,1.197042,0.050000,0.264582,0.250000,0.318652,1999.9999,0.181534,0.083469,13.569226,7.926244,0.020514,0.010320,1679
635,100.000000,114.850121,1.476872,0.050000,0.302779,0.250000,0.310540,3000.0001,0.203929,0.092295,15.585429,9.126420,0.020590,0.010775,1679
636,100.000000,114.850121,1.801024,0.050000,0.346489,0.250000,0.291794,3000.0001,0.226757,0.113665,17.731673,11.340923,0.020470,0.011596,1679
637,100.000000,114.850121,2.173590,0.050000,0.396510,0.250000,0.283601,2000.4535,0.249876,0.133458,20.004836,13.569099,0.020181,0.012180,230
638,100.000000,114.850121,2.598923,0.050000,0.453753,0.250000,0.278949,131.2608,0.273169,0.153146,22.402446,15.926257,0.019749,0.012616,874
639,100.000000,114.850121,3.081692,0.050000,0.519259,0.250000,0.275355,117.0397,0.296539,0.174336,24.922580,18.531142,0.019199,0.012938,874
640,100.000000,114.850121,3.626937,0.050000,0.594222,0.250000,0.272918,5000.0000,0.319917,0.195393,27.563706,21.279237,0.018554,0.013143,1518
641,100.000000,114.850121,4.240121,0.050000,0.680006,0.250000,0.270464,35000.0000,0.343249,0.218566,30.324429,24.324609,0.017838,0.013235,1518
642,100.000000,114.850121,4.927191,0.050000,0.778176,0.250000,0.268240,35000.0000,0.366503,0.242966,33.203186,27.606404,0.017067,0.013211,1518
643,100.000000,114.850121,5.694633,0.050000,0.890517,0.250000,0.266370,500.0001,0.389664,0.267698,36.197872,31.067526,0.016259,0.013091,230
644,100.000000,114.850121,6.549522,0.050000,1.019077,0.250000,0.264662,182.3974,0.412726,0.293236,39.305395,34.733906,0.015428,0.012875,1035
645,100.000000,114.850121,7.499573,0.050000,1.166196,0.250000,0.263126,163.7036,0.435699,0.319316,42.521179,38.583297,0.014585,0.012580,1035
646,100.000000,114.850121,8.553181,0.050000,1.334554,0.250000,0.261704,146.6203,0.458599,0.346172,45.838579,42.616225,0.013739,0.012204,1035
647,100.000000,114.850121,9.719451,0.050000,1.527217,0.250000,0.750000,500.0001,0.481449,0.688602,49.248225,43.682943,0.012899,0.002860,230
648,100.000000,114.850121,11.008213,0.050000,1.747694,0.250000,3.750000,500.0001,0.504276,0.884551,52.737290,-37.521650,0.012070,-0.000000,230
649,100.000000,114.850121,12.430010,0.050000,2.000000,0.250000,3.750000,500.0001,0.527108,0.803261,56.288662,-62.563411,0.011258,-0.000000,230
650,100.000000,113.507378,0.000000,0.050000,0.002700,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,69.394110,0.000000,0.850974,230
651,100.000000,113.507378,0.000000,0.050000,0.003090,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,56.804238,0.000000,1.191575,231
652,100.000000,113.507378,0.000000,0.050000,0.003536,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,41.057827,0.000000,-1.994923,231
653,100.000000,113.507378,0.000000,0.050000,0.004046,0.250000,0.200000,229.1840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1196
654,100.000000,113.507378,0.000000,0.050000,0.004630,0.250000,0.200000,204.6376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1196
655,100.000000,113.507378,0.000000,0.050000,0.005299,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230
656,100.000000,113.507378,0.000000,0.050000,0.006064,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230
657,100.000000,113.507378,0.000000,0.050000,0.006939,0.250000,0.200000,5500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1518
658,100.000000,113.507378,0.000000,0.050000,0.007941,0.250000,0.200000,5492.5698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1518
659,100.000000,113.507378,0.000000,0.050000,0.009088,0.250000,0.200000,2111.8563,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,1518
660,100.000000,113.507378,0.000000,0.050000,0.010399,0.250000,0.200000,1739.9114,0.000000,0.000000,0.000021,0.000000,0.000001,0.000000,1518
661,100.000000,113.507378,0.000001,0.050000,0.011901,0.250000,0.050000,500.0001,0.000002,0.000000,0.000106,-50.144293,0.000004,-1.405041,230
662,100.000000,113.507378,0.000005,0.050000,0.013619,0.250000,0.050000,1999.9993,0.000008,0.000000,0.000441,-37.533103,0.000013,0.082811,230
663,100.000000,113.507378,0.000020,0.050000,0.015585,0.250000,0.300000,253.5540,0.000029,0.000000,0.001548,0.000000,0.000040,0.000000,1357
664,100.000000,113.507378,0.000069,0.050000,0.017835,0.250000,0.050001,97.1854,0.000088,0.000000,0.004683,97.517037,0.000105,-1.064538,713
665,100.000000,113.507378,0.000206,0.050000,0.020410,0.250000,0.049996,500.0001,0.000232,0.000000,0.012424,-46.012459,0.000244,1.662917,231
666,100.000000,113.507378,0.000547,0.050000,0.023356,0.250000,0.300000,500.0001,0.000545,0.000000,0.029391,0.000000,0.000503,0.000000,231
667,100.000000,113.507378,0.001309,0.050000,0.026728,0.250000,0.300000,2000.0094,0.001157,0.000000,0.062902,0.000000,0.000941,0.000000,230
668,100.000000,113.507378,0.002864,0.050000,0.030586,0.250000,0.300000,1999.8157,0.002249,0.000000,0.123337,0.000000,0.001613,0.000000,230
669,100.000000,113.507378,0.005792,0.050000,0.035002,0.250000,0.049955,500.0001,0.004048,0.000000,0.224028,-127.596778,0.002560,-0.663046,230
670,100.000000,113.507378,0.010931,0.050000,0.040055,0.250000,0.800000,500.0001,0.006809,0.048928,0.380609,2.189296,0.003801,0.009938,230
671,100.000000,113.507378,0.019413,0.050000,0.045837,0.250000,0.300606,3569.4712,0.010794,0.000000,0.609930,0.000000,0.005323,0.000000,1520
672,100.000000,113.507378,0.032681,0.050000,0.052455,0.250000,0.271379,633.5455,0.016245,0.000000,0.928760,0.000000,0.007082,0.000000,1520
673,100.000000,113.507378,0.052482,0.050000,0.060027,0.250000,0.635136,500.0001,0.023358,0.079789,1.352514,4.913396,0.009013,0.021253,1520
674,100.000000,113.507378,0.080847,0.050000,0.068693,0.250000,0.333175,500.0001,0.032269,0.100563,1.894234,4.626153,0.011030,0.011548,1520
675,100.000000,113.507378,0.120051,0.050000,0.078610,0.250000,0.300000,500.0001,0.043042,0.000000,2.563958,0.000000,0.013046,0.000000,234
676,100.000000,113.507378,0.172575,0.050000,0.089959,0.250000,0.300000,1995.4389,0.055669,0.121346,3.368483,6.050886,0.014978,0.012230,234
677,100.000000,113.507378,0.241057,0.050000,0.102946,0.250000,0.300000,500.0001,0.070074,0.140523,4.311509,7.161343,0.016753,0.012648,1519
678,100.000000,113.507378,0.328258,0.050000,0.117808,0.250000,0.300000,500.0001,0.086130,0.160567,5.394048,8.371331,0.018315,0.012920,1519
679,100.000000,113.507378,0.437030,0.050000,0.134815,0.250000,0.300000,182.5607,0.103668,0.181249,6.614991,9.676669,0.019627,0.013050,1519
680,100.000000,113.507378,0.570306,0.050000,0.154277,0.250000,0.266807,172.3349,0.122495,0.184017,7.971743,10.449988,0.020669,0.013107,1519
681,100.000000,113.507378,0.731089,0.050000,0.176550,0.250000,0.265007,129.3707,0.142405,0.204229,9.460828,11.911519,0.021435,0.013105,1519
682,100.000000,113.507378,0.922460,0.050000,0.202037,0.250000,0.258890,686.5174,0.163196,0.177691,11.078428,11.699362,0.021933,0.013245,1519
683,100.000000,113.507378,1.147597,0.050000,0.231204,0.250000,0.327690,605.3978,0.184672,0.079500,12.820808,7.148735,0.022181,0.011077,1519
684,100.000000,113.507378,1.409804,0.050000,0.264582,0.250000,0.302594,417.9370,0.206655,0.097118,14.684627,8.853116,0.022200,0.011957,1519
685,100.000000,113.507378,1.712538,0.050000,0.302779,0.250000,0.287947,336.0075,0.228989,0.117661,16.667136,10.863247,0.022019,0.012755,1519
686,100.000000,113.507378,2.059453,0.050000,0.346489,0.250000,0.281251,289.4861,0.251539,0.136755,18.766269,12.897713,0.021664,0.013323,1519
687,100.000000,113.507378,2.454446,0.050000,0.396510,0.250000,0.277136,5000.0000,0.274195,0.156126,20.980639,15.078328,0.021165,0.013748,1518
688,100.000000,113.507378,2.901697,0.050000,0.453753,0.250000,0.273864,35000.0000,0.296870,0.176923,23.309460,17.485185,0.020548,0.014051,1518
689,100.000000,113.507378,3.405730,0.050000,0.519259,0.250000,0.271521,35000.0000,0.319499,0.197801,25.752400,20.039886,0.019838,0.014233,1518
690,100.000000,113.507378,3.971455,0.050000,0.594222,0.250000,0.269214,122.7486,0.342038,0.220479,28.309372,22.852691,0.019056,0.014294,874
691,100.000000,113.507378,4.604228,0.050000,0.680006,0.250000,0.267122,109.3233,0.364458,0.244237,30.980270,25.879186,0.018224,0.014234,874
692,100.000000,113.507378,5.309900,0.050000,0.778176,0.250000,0.265347,137.7809,0.386749,0.268297,33.764665,29.074585,0.017356,0.014074,877
693,100.000000,113.507378,6.094871,0.050000,0.890517,0.250000,0.263778,171.2215,0.408911,0.292764,36.661429,32.444914,0.016467,0.013827,1035
694,100.000000,113.507378,6.966140,0.050000,1.019077,0.250000,0.262275,153.4736,0.430957,0.318258,39.668315,36.017283,0.015570,0.013481,1035
695,100.000000,113.507378,7.931349,0.050000,1.166196,0.250000,0.260932,215.2091,0.452906,0.344126,42.781473,39.749531,0.014674,0.013065,1196
696,100.000000,113.507378,8.998819,0.050000,1.334554,0.250000,0.259719,192.1397,0.474786,0.370450,45.994893,43.634544,0.013786,0.012583,1196
697,100.000000,113.507378,10.177582,0.050000,1.527217,0.250000,0.750000,500.0001,0.496628,0.694578,49.299775,43.313391,0.012912,0.002836,230
698,100.000000,113.507378,11.477387,0.050000,1.747694,0.250000,3.750000,500.0001,0.518465,0.882897,52.683818,-38.118348,0.012058,-0.000000,230
699,100.000000,113.507378,12.908691,0.050000,2.000000,0.250000,3.250000,500.0001,0.540330,1.000000,56.130426,0.000000,0.011226,0.000000,230
700,100.000000,112.183083,0.000000,0.050000,0.002700,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,101.478501,0.000000,-1.207374,230
701,100.000000,112.183083,0.000000,0.050000,0.003090,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,-15.153739,0.000000,-1.028322,230
702,100.000000,112.183083,0.000000,0.050000,0.003536,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230
703,100.000000,112.183083,0.000000,0.050000,0.004046,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230
704,100.000000,112.183083,0.000000,0.050000,0.004630,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230
705,100.000000,112.183083,0.000000,0.050000,0.005299,0.250000,0.200000,238.6397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1357
706,100.000000,112.183083,0.000000,0.050000,0.006064,0.250000,0.200000,1999.9999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230
707,100.000000,112.183083,0.000000,0.050000,0.006939,0.250000,0.200000,5500.0001,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,1518
708,100.000000,112.183083,0.000000,0.050000,0.007941,0.250000,0.200000,506.0649,0.000000,0.000000,0.000007,0.000000,0.000000,0.000000,1518
709,100.000000,112.183083,0.000000,0.050000,0.009088,0.250000,0.200000,213.7882,0.000001,0.000000,0.000039,0.000000,0.000002,0.000000,1518
710,100.000000,112.183083,0.000002,0.050000,0.010399,0.250000,0.050000,500.0001,0.000004,0.000000,0.000181,23.557006,0.000007,1.766338,230
711,100.000000,112.183083,0.000009,0.050000,0.011901,0.250000,0.300000,500.0001,0.000015,0.000000,0.000700,0.000000,0.000024,0.000000,230
712,100.000000,112.183083,0.000032,0.050000,0.013619,0.250000,0.300000,2000.0046,0.000048,0.000000,0.002296,0.000000,0.000067,0.000000,230
713,100.000000,112.183083,0.000102,0.050000,0.015585,0.250000,0.049999,2000.2496,0.000135,0.000000,0.006539,-102.886372,0.000168,0.501093,230
714,100.000000,112.183083,0.000287,0.050000,0.017835,0.250000,0.050018,500.0001,0.000337,0.000000,0.016459,15.533397,0.000369,-0.842939,230
715,100.000000,112.183083,0.000726,0.050000,0.020410,0.250000,0.300000,500.0001,0.000756,0.000000,0.037191,0.000000,0.000729,0.000000,230
716,100.000000,112.183083,0.001668,0.050000,0.023356,0.250000,0.300000,500.0001,0.001542,0.000000,0.076466,0.000000,0.001310,0.000000,230
717,100.000000,112.183083,0.003519,0.050000,0.026728,0.250000,0.300000,2001.2969,0.002893,0.000000,0.144775,0.000000,0.002167,0.000000,230
718,100.000000,112.183083,0.006895,0.050000,0.030586,0.250000,0.050456,3851.3649,0.005048,0.000000,0.255045,15.116670,0.003335,1.728176,1520
719,100.000000,112.183083,0.012653,0.050000,0.035002,0.250000,0.549596,831.7471,0.008262,0.118121,0.421877,3.703700,0.004821,0.013233,1520
720,100.000000,112.183083,0.021924,0.050000,0.040055,0.250000,0.713808,500.0001,0.012787,0.054562,0.660464,2.574709,0.006596,0.013859,1520
721,100.000000,112.183083,0.036111,0.050000,0.045837,0.250000,0.435593,500.0001,0.018842,0.113914,0.985412,4.131263,0.008599,0.013146,1520
722,100.000000,112.183083,0.056884,0.050000,0.052455,0.250000,0.605510,500.0001,0.026595,0.109413,1.409688,6.539687,0.010750,0.035069,1519
723,100.000000,112.183083,0.086147,0.050000,0.060027,0.250000,0.316233,500.0001,0.036147,0.000000,1.943854,0.000000,0.012953,0.000000,1519
724,100.000000,112.183083,0.126003,0.050000,0.068693,0.250000,0.300000,500.0001,0.047526,0.110768,2.595661,4.957935,0.015114,0.013123,1519
725,100.000000,112.183083,0.178716,0.050000,0.078610,0.250000,0.300000,168.0744,0.060691,0.129051,3.369999,5.903724,0.017148,0.013655,1519
726,100.000000,112.183083,0.246671,0.050000,0.089959,0.250000,0.300000,150.0672,0.075544,0.148295,4.269142,6.941189,0.018983,0.014029,1519
727,100.000000,112.183083,0.332343,0.050000,0.102946,0.250000,0.550000,88.9039,0.091935,0.049334,5.293194,3.583317,0.020567,0.011603,1519
728,100.000000,112.183083,0.438277,0.050000,0.117808,0.250000,0.520586,776.9012,0.109684,0.051689,6.440635,4.115719,0.021868,0.012911,1519
729,100.000000,112.183083,0.567078,0.050000,0.134815,0.250000,0.515261,525.9424,0.128591,0.048901,7.708888,4.002484,0.022873,0.011192,1519
730,100.000000,112.183083,0.721407,0.050000,0.154277,0.250000,0.501038,379.4670,0.148453,0.051376,9.094848,4.299829,0.023581,0.010640,1519
731,100.000000,112.183083,0.903995,0.050000,0.176550,0.250000,0.287998,312.5131,0.169068,0.096788,10.595323,7.214006,0.024005,0.012963,1519
732,100.000000,112.183083,1.117657,0.050000,0.202037,0.250000,0.317627,271.3555,0.190251,0.083899,12.207381,6.952506,0.024169,0.012441,1519
733,100.000000,112.183083,1.365323,0.050000,0.231204,0.250000,0.294099,5000.0000,0.211833,0.104323,13.928593,8.714373,0.024097,0.013457,1518
734,100.000000,112.183083,1.650065,0.050000,0.264582,0.250000,0.283859,35000.0000,0.233668,0.123617,15.757178,10.512368,0.023822,0.014195,1518
735,100.000000,112.183083,1.975138,0.050000,0.302779,0.250000,0.278612,30000.0000,0.255632,0.142158,17.692060,12.377984,0.023373,0.014733,1518
736,100.000000,112.183083,2.344018,0.050000,0.346489,0.250000,0.275054,2000.8457,0.277627,0.161351,19.732855,14.402239,0.022780,0.015130,231
737,100.000000,112.183083,2.760444,0.050000,0.396510,0.250000,0.272138,89.2955,0.299574,0.181848,21.879793,16.629519,0.022072,0.015397,713
738,100.000000,112.183083,3.228468,0.050000,0.453753,0.250000,0.269913,79.3660,0.321418,0.202635,24.133582,19.006957,0.021275,0.015535,713
739,100.000000,112.183083,3.752498,0.050000,0.519259,0.250000,0.267663,127.0485,0.343123,0.225298,26.495238,21.627372,0.020410,0.015537,874
740,100.000000,112.183083,4.337353,0.050000,0.594222,0.250000,0.265843,113.0664,0.364667,0.248010,28.965863,24.391566,0.019498,0.015429,874
741,100.000000,112.183083,4.988304,0.050000,0.680006,0.250000,0.264180,100.5757,0.386045,0.271432,31.546384,27.337387,0.018557,0.015212,874
742,100.000000,112.183083,5.711133,0.050000,0.778176,0.250000,0.262705,176.6276,0.407264,0.295190,34.237249,30.445393,0.017599,0.014906,1035
743,100.000000,112.183083,6.512176,0.050000,0.890517,0.250000,0.261307,158.4280,0.428340,0.319776,37.038077,33.736238,0.016637,0.014503,1035
744,100.000000,112.183083,7.398372,0.050000,1.019077,0.250000,0.260058,141.7994,0.449297,0.344654,39.947255,37.179103,0.015680,0.014031,1035
745,100.000000,112.183083,8.377302,0.050000,1.166196,0.250000,0.258930,500.0001,0.470166,0.369893,42.961472,40.769542,0.014736,0.013496,230
746,100.000000,112.183083,9.457228,0.050000,1.334554,0.250000,0.257937,500.0001,0.490981,0.395198,46.075191,44.486980,0.013810,0.012922,230
747,100.000000,112.183083,10.647115,0.050000,1.527217,0.250000,0.750000,500.0001,0.511780,0.700421,49.280039,42.939877,0.012907,0.002812,230
748,100.000000,112.183083,11.956640,0.050000,1.747694,0.250000,3.750000,500.0001,0.532601,0.881239,52.564124,-38.717400,0.012031,-0.000000,230
749,100.000000,112.183083,13.396181,0.050000,2.000000,0.250000,3.250000,199.1320,0.553480,1.000000,55.911261,0.000000,0.011182,0.000000,1196
750,100.000000,110.901630,0.000000,0.050000,0.002700,0.250000,0.200000,90.9722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,713
751,100.000000,110.901630,0.000000,0.050000,0.003090,0.250000,0.200000,80.8775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,713
752,100.000000,110.901630,0.000000,0.050000,0.003536,0.250000,0.200000,63.7102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,552
753,100.000000,110.901630,0.000000,0.050000,0.004046,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230
754,100.000000,110.901630,0.000000,0.050000,0.004630,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230
755,100.000000,110.901630,0.000000,0.050000,0.005299,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230
756,100.000000,110.901630,0.000000,0.050000,0.006064,0.250000,0.200000,1999.9999,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,230
757,100.000000,110.901630,0.000000,0.050000,0.006939,0.250000,0.200000,2995.9559,0.000000,0.000000,0.000017,0.000000,0.000001,0.000000,1519
758,100.000000,110.901630,0.000001,0.050000,0.007941,0.250000,0.050000,4638.0752,0.000002,0.000000,0.000084,-100.815861,0.000004,-0.439088,1519
759,100.000000,110.901630,0.000004,0.050000,0.009088,0.250000,0.300000,1855.9331,0.000008,0.000000,0.000351,0.000000,0.000015,0.000000,1519
760,100.000000,110.901630,0.000016,0.050000,0.010399,0.250000,0.300000,3555.1000,0.000028,0.000000,0.001232,0.000000,0.000047,0.000000,1519
761,100.000000,110.901630,0.000055,0.050000,0.011901,0.250000,0.050000,500.0001,0.000085,0.000000,0.003725,-104.808905,0.000125,1.408330,230
762,100.000000,110.901630,0.000164,0.050000,0.013619,0.250000,0.049975,1999.9963,0.000225,0.000000,0.009877,-6.564740,0.000290,-1.774640,230
763,100.000000,110.901630,0.000434,0.050000,0.015585,0.250000,0.300000,2000.0196,0.000529,0.000000,0.023359,0.000000,0.000600,0.000000,230
764,100.000000,110.901630,0.001037,0.050000,0.017835,0.250000,0.300000,500.0001,0.001122,0.000000,0.049980,0.000000,0.001121,0.000000,230
765,100.000000,110.901630,0.002268,0.050000,0.020410,0.250000,0.300000,221.3758,0.002181,0.000000,0.097982,0.000000,0.001920,0.000000,1357
766,100.000000,110.901630,0.004584,0.050000,0.023356,0.250000,0.049870,662.3280,0.003923,0.000000,0.177947,-35.335054,0.003048,0.817441,1518
767,100.000000,110.901630,0.008646,0.050000,0.026728,0.250000,0.049915,500.0001,0.006596,0.000000,0.302288,-102.202000,0.004524,-1.335471,1518
768,100.000000,110.901630,0.015347,0.050000,0.030586,0.250000,0.545458,500.0001,0.010451,0.000000,0.484386,0.000000,0.006335,0.000000,1518
769,100.000000,110.901630,0.025820,0.050000,0.035002,0.250000,0.481768,500.0001,0.015719,0.122683,0.737564,3.803374,0.008429,0.014849,1518
770,100.000000,110.901630,0.041437,0.050000,0.040055,0.250000,0.380127,115.4935,0.022588,0.102316,1.074084,3.576842,0.010726,0.014171,874
771,100.000000,110.901630,0.063791,0.050000,0.045837,0.250000,0.328303,102.6678,0.031187,0.098289,1.504341,3.716992,0.013128,0.014022,874
772,100.000000,110.901630,0.094662,0.050000,0.052455,0.250000,0.300000,129.8755,0.041572,0.000000,2.036363,0.000000,0.015529,0.000000,877
773,100.000000,110.901630,0.135982,0.050000,0.060027,0.250000,0.300000,71.7682,0.053732,0.120397,2.675636,4.915649,0.017829,0.014889,713
774,100.000000,110.901630,0.189804,0.050000,0.068693,0.250000,0.300000,500.0001,0.067588,0.138936,3.425214,5.804980,0.019945,0.015365,230
775,100.000000,110.901630,0.258265,0.050000,0.078610,0.250000,0.300000,500.0001,0.083012,0.158240,4.286051,6.773289,0.021809,0.015666,230
776,100.000000,110.901630,0.343566,0.050000,0.089959,0.250000,0.300000,2000.5679,0.099837,0.178085,5.257461,7.817650,0.023377,0.015800,230
777,100.000000,110.901630,0.447959,0.050000,0.102946,0.250000,0.265496,1999.4515,0.117869,0.179838,6.337621,8.414617,0.024625,0.015857,230
778,100.000000,110.901630,0.573736,0.050000,0.117808,0.250000,0.263673,379.9844,0.136906,0.199034,7.524067,9.581182,0.025547,0.015842,1518
779,100.000000,110.901630,0.723241,0.050000,0.134815,0.250000,0.257417,676.2731,0.156747,0.161254,8.814123,8.980177,0.026152,0.015941,1518
780,100.000000,110.901630,0.898876,0.050000,0.154277,0.250000,0.328001,440.9927,0.177198,0.076624,10.205259,5.683360,0.026460,0.013304,1518
781,100.000000,110.901630,1.103124,0.050000,0.176550,0.250000,0.302087,338.5884,0.198084,0.093370,11.695351,7.027997,0.026498,0.014330,1518
782,100.000000,110.901630,1.338572,0.050000,0.202037,0.250000,0.286833,286.1184,0.219249,0.113122,13.282855,8.630693,0.026298,0.015277,1518
783,100.000000,110.901630,1.607943,0.050000,0.231204,0.250000,0.279994,250.5416,0.240559,0.131296,14.966906,10.245851,0.025894,0.015943,1518
784,100.000000,110.901630,1.914127,0.050000,0.264582,0.250000,0.275887,5000.0000,0.261906,0.149566,16.747341,11.971919,0.025319,0.016437,1518
785,100.000000,110.901630,2.260224,0.050000,0.302779,0.250000,0.272647,35000.0000,0.283202,0.169141,18.624671,13.879960,0.024605,0.016788,1518
786,100.000000,110.901630,2.649573,0.050000,0.346489,0.250000,0.270377,30000.0000,0.304382,0.188656,20.600008,15.903955,0.023781,0.016995,1518
787,100.000000,110.901630,3.085803,0.050000,0.396510,0.250000,0.268178,3000.0001,0.325401,0.209701,22.674941,18.132319,0.022874,0.017064,1679
788,100.000000,110.901630,3.572871,0.050000,0.453753,0.250000,0.266149,2705.8613,0.346231,0.231820,24.851393,20.543882,0.021907,0.016992,1679
789,100.000000,110.901630,4.115108,0.050000,0.519259,0.250000,0.264458,2652.6123,0.366859,0.254048,27.131433,23.093234,0.020900,0.016807,1679
790,100.000000,110.901630,4.717265,0.050000,0.594222,0.250000,0.262988,2510.3825,0.387287,0.276468,29.517062,25.788208,0.019869,0.016525,1679
791,100.000000,110.901630,5.384560,0.050000,0.680006,0.250000,0.261549,161.4863,0.407526,0.299886,32.009965,28.666109,0.018829,0.016128,1038
792,100.000000,110.901630,6.122722,0.050000,0.778176,0.250000,0.260267,144.5842,0.427597,0.323553,34.611223,31.690888,0.017791,0.015651,1038
793,100.000000,110.901630,6.938043,0.050000,0.890517,0.250000,0.259097,203.7716,0.447530,0.347638,37.320981,34.866380,0.016764,0.015098,1196
794,100.000000,110.901630,7.837413,0.050000,1.019077,0.250000,0.258088,181.7793,0.467357,0.371567,40.138063,38.167036,0.015755,0.014507,1197
795,100.000000,110.901630,8.828369,0.050000,1.166196,0.250000,0.257177,500.0001,0.487117,0.395735,43.059531,41.601683,0.014769,0.013869,230
796,100.000000,110.901630,9.919121,0.050000,1.334554,0.250000,0.256371,500.0001,0.506850,0.419930,46.080174,45.155231,0.013811,0.013208,231
797,100.000000,110.901630,11.118575,0.050000,1.527217,0.250000,0.750000,500.0001,0.526597,0.706027,49.191926,42.570135,0.012884,0.002787,231
798,100.000000,110.901630,12.436345,0.050000,1.747694,0.250000,3.750000,500.0001,0.546400,0.879608,52.383197,-39.307176,0.011989,-0.000000,231
799,100.000000,110.901630,13.882731,0.050000,2.000000,0.250000,3.250000,500.0001,0.566296,1.000000,55.638126,0.000000,0.011128,0.000000,231
800,100.000000,109.637101,0.000000,0.050000,0.002700,0.250000,0.200000,1999.9999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231
801,100.000000,109.637101,0.000000,0.050000,0.003090,0.250000,0.200000,500.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231
802,100.000000,109.637101,0.000000,0.050000,0.003536,0.250000,0.200000,226.4690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1357
803,100.000000,109.637101,0.000000,0.050000,0.004046,0.250000,0.200000,2954.5778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1518
