tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
0,42.472407,57.996073,0.936131,0.051906,1.477388,0.193611,0.194206,1304.7901,0.189367,0.193479,13.980316,14.165590,0.027094,0.027344,230
1,29.359671,21.745491,12.389297,0.052078,1.739043,0.524844,0.525064,1.1833,0.818766,0.817855,10.203063,10.235352,0.012968,0.013004,391
2,21.235070,29.281821,0.512477,0.024864,1.673263,0.209095,0.209971,0.1057,0.184351,0.188457,7.316165,7.416740,0.046373,0.046805,391
3,31.004271,28.305956,5.591617,0.040236,1.073275,0.274737,0.274758,0.9166,0.730373,0.730276,10.613029,10.614708,0.037443,0.037445,391
4,56.711174,45.235424,14.091917,0.035645,0.619682,0.373642,0.373928,0.4246,0.839118,0.838008,10.901253,10.951170,0.014639,0.014685,391
5,67.110558,56.357544,13.854167,0.051469,1.052757,0.127870,0.149721,0.8415,0.964819,0.933412,5.343201,8.988115,0.008813,0.012321,391
6,56.452691,46.255466,12.726769,0.076422,0.176851,0.679379,0.679549,1.5090,0.812586,0.811708,6.388135,6.406658,0.016683,0.016708,391
7,68.503841,62.559738,8.806261,0.057896,0.240461,0.364091,0.364125,0.2859,0.750365,0.754075,10.666498,10.581349,0.025962,0.025753,391
8,27.322294,28.596164,0.540812,0.073652,0.117058,0.255268,0.255264,0.9425,0.352201,0.352301,3.470343,3.470652,0.155576,0.155545,391
9,59.751337,54.863543,9.583572,0.048270,1.064133,0.210913,0.210966,1.2406,0.769476,0.769314,18.739957,18.746965,0.023387,0.023385,391
10,78.175078,97.139802,16.999699,0.072638,1.882023,0.458740,0.462619,7.0695,0.574076,0.526222,42.045237,42.692428,0.007969,0.008023,391
11,75.312454,57.383929,18.688821,0.013166,0.432167,0.295198,0.316010,0.0384,0.936664,0.927593,6.152300,6.871650,0.008502,0.008834,391
12,43.320637,38.552955,9.631970,0.034973,1.666038,0.268561,0.268605,0.2062,0.751039,0.750886,17.729546,17.734964,0.021114,0.021117,552
13,52.561765,41.978294,22.283407,0.015219,1.614284,0.692132,0.692210,0.0354,0.765253,0.764914,20.509992,20.525946,0.006644,0.006649,552
14,66.334686,55.661500,11.193305,0.067082,0.060768,0.524114,0.548338,0.5281,0.927016,0.916078,2.267070,2.529826,0.016176,0.017190,552
15,63.740430,79.031074,0.004220,0.035093,0.194387,0.169521,0.300000,38.7930,0.002996,0.000000,0.256780,0.000000,0.001918,0.000000,552
16,71.786206,81.571289,3.626735,0.014449,0.695251,0.286589,0.288131,0.4399,0.354490,0.317231,22.272738,21.326829,0.021692,0.020689,552
17,39.510999,47.836928,5.311953,0.072105,1.293237,0.383329,0.383440,0.7838,0.497295,0.497898,17.924918,17.925114,0.023162,0.023155,552
18,27.175655,32.590984,6.382936,0.049289,1.533531,0.562580,0.562708,15.4248,0.577697,0.578002,13.170251,13.168140,0.020671,0.020663,552
19,49.627736,52.898848,1.970323,0.011779,0.883705,0.164735,0.164733,1.1078,0.394526,0.394600,17.957470,17.958208,0.050085,0.050086,552
20,21.885751,25.069850,3.657870,0.045600,0.662994,0.644540,0.644658,1.2778,0.524399,0.524632,7.095993,7.095730,0.034668,0.034649,552
21,34.957534,34.512456,3.444123,0.026016,1.523325,0.146188,0.146199,0.0195,0.648353,0.648152,16.008325,16.011402,0.058825,0.058690,552
22,37.385087,30.388651,14.501179,0.066568,1.862910,0.480042,0.480437,3.9540,0.797610,0.797197,14.387550,14.404963,0.011511,0.011508,552
23,72.287635,91.268233,2.866743,0.072479,0.413812,0.423605,0.434262,0.0013,0.271167,0.208090,15.408611,13.329669,0.016822,0.014176,552
24,68.446409,90.846449,0.555756,0.017704,0.670107,0.236761,0.344024,6.2252,0.096343,0.064277,9.568489,7.128340,0.012873,0.009071,552
25,45.626467,58.064714,6.015832,0.010487,1.728425,0.406448,0.406448,0.0350,0.440365,0.441282,23.662656,23.670732,0.016180,0.016183,552
26,45.044660,38.534602,9.912669,0.033633,0.283737,0.665746,0.665744,0.8073,0.740342,0.740039,7.777511,7.782017,0.020292,0.020304,552
27,39.392176,41.879927,12.304791,0.035454,1.420887,0.683069,0.683161,0.2900,0.653125,0.653082,17.335243,17.335776,0.011510,0.011513,552
28,77.746838,68.125480,15.040717,0.031061,1.019635,0.270904,0.271527,1.0256,0.768978,0.788453,23.897441,22.722929,0.014313,0.013584,552
29,22.213217,25.027521,1.482743,0.013604,1.030224,0.267188,0.267184,3.3650,0.400294,0.400532,8.712311,8.713582,0.064145,0.064148,552
30,74.495953,64.639641,17.137132,0.044262,0.332545,0.691390,0.691699,1.6734,0.723147,0.733155,14.381699,14.120301,0.011271,0.011061,552
31,34.523316,40.409365,7.559467,0.026635,1.535158,0.536930,0.537011,0.7194,0.562557,0.562761,16.854487,16.853020,0.017156,0.017152,552
32,42.066988,48.066333,1.718678,0.047504,1.285383,0.154174,0.154203,5.3296,0.372216,0.372751,18.042292,18.050365,0.051448,0.051446,552
33,70.118150,64.827458,10.955407,0.012854,0.413711,0.454536,0.454578,3.7765,0.667388,0.672618,16.384399,16.280358,0.017722,0.017617,552
34,60.653862,43.161984,21.967094,0.025855,1.048581,0.487104,0.487320,19.2259,0.837894,0.836178,15.241529,15.347392,0.008111,0.008164,552
35,30.461986,36.056525,0.804034,0.075571,0.804134,0.182513,0.182556,1.4069,0.281947,0.282914,9.226165,9.241173,0.067746,0.067821,552
36,40.463981,31.538900,13.622329,0.071414,1.853153,0.254765,0.257834,0.6743,0.898582,0.895319,9.766913,10.007575,0.012635,0.012784,552
37,59.599043,75.813293,2.354278,0.047076,1.132642,0.245111,0.245485,723.9799,0.278390,0.262634,21.291809,20.680413,0.021591,0.020946,230
38,25.586166,33.979734,2.401377,0.054317,1.805815,0.303418,0.303521,5.9512,0.400755,0.402868,13.290107,13.308052,0.037051,0.037057,713
39,40.952574,49.477630,11.307047,0.072096,1.799365,0.567925,0.568262,2.1963,0.619042,0.619408,20.932420,20.926062,0.012214,0.012203,713
40,58.521899,44.412150,16.278117,0.072899,0.365176,0.463857,0.466810,8.7631,0.888645,0.886019,6.708403,6.826923,0.011564,0.011697,713
41,20.551823,15.846074,5.151458,0.010354,1.343828,0.196485,0.199494,2.8595,0.906012,0.901287,3.995104,4.149145,0.035822,0.036606,713
42,52.924027,62.679335,10.009798,0.025699,1.321324,0.527308,0.527392,0.3419,0.531875,0.532305,24.192374,24.190222,0.012397,0.012384,713
43,34.234945,31.762490,11.956127,0.055474,1.505658,0.609534,0.609701,0.0241,0.721017,0.721001,14.115940,14.116016,0.013123,0.013120,713
44,59.456774,65.272599,1.144422,0.035740,0.232666,0.259121,0.259140,3.0939,0.268411,0.268631,9.454617,9.458311,0.044361,0.044374,713
45,34.639379,47.840702,2.802578,0.072443,0.816541,0.478683,0.478755,0.4321,0.346997,0.349792,11.557283,11.591196,0.024643,0.024682,713
46,67.688678,71.198063,6.394052,0.044476,1.174963,0.217146,0.217297,30.6949,0.549722,0.542517,29.043399,29.104565,0.024845,0.024881,713
47,63.347127,56.793275,6.916137,0.055183,0.097416,0.206266,0.254055,3.7353,0.965013,0.936820,1.527292,2.484320,0.018941,0.026358,713
48,76.427515,104.533734,0.250499,0.035911,1.833986,0.109274,0.219461,30.0918,0.055113,0.056348,11.532380,12.000059,0.009852,0.007095,713
49,75.699114,75.678592,28.822182,0.077453,1.934977,0.611806,0.612339,0.1925,0.726394,0.726471,35.047644,35.041993,0.005166,0.005161,713
50,37.666934,36.520669,5.537744,0.032185,1.709717,0.201696,0.201725,30.6654,0.676414,0.676203,17.694717,17.699160,0.036166,0.036075,713
51,53.408076,72.384411,0.574570,0.049904,1.407258,0.158306,0.161373,21.2105,0.124849,0.133270,13.031257,13.639461,0.020507,0.021030,713
52,56.900434,79.264449,2.409581,0.046283,0.323164,0.626424,0.628545,308.8701,0.238601,0.223955,10.023588,9.675349,0.015293,0.014732,230
53,64.446117,76.556253,5.384750,0.035164,1.419844,0.276155,0.276533,0.4034,0.417989,0.398119,29.986027,29.630844,0.018413,0.018179,391
54,68.561669,86.873077,11.725174,0.073927,1.740791,0.406805,0.408728,1654.6501,0.526752,0.491127,36.006994,36.079271,0.010817,0.010787,230
55,50.090978,63.054855,10.313128,0.059138,1.317430,0.577476,0.577617,1.5561,0.540505,0.541145,22.818502,22.814669,0.011954,0.011949,391
56,73.400321,68.746491,14.052224,0.016579,0.782387,0.446968,0.447035,1.7010,0.654009,0.660697,23.946276,23.769937,0.012710,0.012614,874
57,22.156536,22.730803,4.258716,0.030058,1.108157,0.454500,0.454594,106.5710,0.600778,0.600779,9.006430,9.006335,0.036426,0.036418,874
58,21.830015,15.851729,6.955592,0.035213,1.654071,0.176236,0.202096,2.1577,0.962638,0.936814,2.288596,3.527983,0.016474,0.021877,874
59,51.334596,63.603332,0.078944,0.053602,0.470851,0.151208,0.179165,1.8982,0.038340,0.087198,2.932538,5.604811,0.015630,0.023562,391
60,23.100903,24.762973,5.037687,0.054620,1.104238,0.535655,0.535779,0.4415,0.604557,0.604568,9.349813,9.349646,0.029621,0.029618,391
61,78.551125,83.374968,6.244133,0.065663,0.679765,0.262499,0.263206,0.0981,0.515585,0.486851,25.817272,25.822966,0.023449,0.023380,391
62,46.338285,34.981674,11.835793,0.077385,0.099434,0.601588,0.656624,0.8593,0.947111,0.930500,1.575871,1.967931,0.012269,0.014141,552
63,61.758452,60.910327,4.501182,0.020951,0.387924,0.250146,0.250142,0.3986,0.586605,0.586584,14.982430,14.982490,0.040481,0.040477,391
64,52.953600,63.555819,13.473515,0.029595,1.337385,0.672919,0.673005,29.5305,0.581387,0.581650,23.920415,23.916921,0.009479,0.009476,1035
65,64.273815,69.932985,6.111541,0.039372,1.242855,0.248639,0.248679,1.3410,0.504269,0.498526,28.584434,28.585929,0.022391,0.022382,391
66,41.358361,50.891143,0.000000,0.018125,0.078067,0.127602,0.200000,1.0862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,552
67,22.443728,29.150417,0.349496,0.043192,1.422133,0.158700,0.159442,0.0092,0.167945,0.172245,6.720228,6.830326,0.059112,0.059608,552
68,49.496953,51.052654,3.823473,0.040370,0.387744,0.339103,0.339259,8.1174,0.513223,0.513240,12.289161,12.289155,0.038150,0.038133,552
69,56.951006,65.184160,1.443357,0.036223,0.138343,0.475516,0.475597,1.6172,0.258924,0.259361,6.856199,6.862039,0.032134,0.032155,552
70,50.188176,65.221687,0.324772,0.021405,1.334453,0.142341,0.150014,1.2243,0.090526,0.106793,9.455712,10.684964,0.019763,0.021109,391
71,58.545157,42.068086,22.534852,0.075816,1.192262,0.445285,0.446208,2.4564,0.866238,0.864471,13.791947,13.921210,0.007579,0.007634,552
72,43.290196,49.796788,9.479157,0.048193,0.943593,0.664879,0.664988,7.4189,0.570062,0.570213,16.516760,16.515540,0.014048,0.014045,713
73,43.166158,59.259944,0.319357,0.023705,1.815434,0.141617,0.149831,1.2752,0.090166,0.108638,9.457785,10.851009,0.019743,0.021316,552
74,26.046680,18.564909,7.731393,0.057810,0.234164,0.142713,0.529307,0.7837,1.000000,0.949952,0.000010,1.363597,0.000000,0.019684,552
75,39.138538,50.544005,0.001407,0.067013,0.095380,0.269113,0.300000,0.8108,0.001545,0.000000,0.060610,0.000000,0.001542,0.000000,713
76,27.089890,32.175096,5.695212,0.071423,1.276439,0.541043,0.541233,258.5999,0.568809,0.568926,12.027973,12.027282,0.023733,0.023750,1196
77,68.208856,61.212278,14.169842,0.062543,0.396007,0.584101,0.584102,0.1419,0.707331,0.708335,14.755736,14.731857,0.013712,0.013688,552
78,79.430309,78.543261,10.786165,0.064349,0.775435,0.304482,0.304526,0.0345,0.641342,0.644992,26.133974,26.039914,0.017544,0.017485,552
79,75.845440,98.666492,9.945472,0.062561,0.886538,0.552726,0.561112,0.0879,0.444858,0.379887,28.217147,27.188166,0.010010,0.009501,552
80,26.187432,34.876083,1.173834,0.067852,1.035242,0.292030,0.292136,3.1362,0.281186,0.283525,8.987646,9.023349,0.043350,0.043506,552
81,73.731394,71.699443,2.762833,0.073377,0.071133,0.154772,0.155584,8.0787,0.795053,0.820016,5.586411,5.159864,0.093339,0.086148,552
82,39.158818,53.453486,7.224052,0.050141,1.903684,0.479102,0.479264,6.6463,0.501660,0.503229,21.554269,21.553790,0.015412,0.015406,552
83,46.906731,42.462203,11.349849,0.057076,0.690896,0.551425,0.551435,83.8587,0.702774,0.702726,13.499022,13.499738,0.016104,0.016123,713
84,67.494743,84.552871,0.000506,0.044609,0.227852,0.134535,0.300000,1.0566,0.000453,0.000000,0.052227,0.000000,0.000374,0.000000,713
85,52.971733,53.452258,6.147346,0.034564,1.781023,0.170240,0.170280,11.0626,0.634879,0.634824,26.574946,26.575948,0.031236,0.031210,713
86,28.579501,35.240166,0.351473,0.017079,1.255525,0.150464,0.151570,0.5154,0.151242,0.155588,7.507661,7.650793,0.048656,0.049024,713
87,62.058148,46.601580,19.896973,0.059437,1.652627,0.148809,0.191670,4.0156,0.982417,0.937651,3.461806,9.929267,0.003655,0.007515,552
88,25.090263,34.891716,2.585231,0.035945,0.779828,0.587680,0.587732,38.4969,0.373750,0.375959,8.392836,8.408345,0.029091,0.029142,553
89,76.834915,106.815956,0.495762,0.036338,1.519087,0.150100,0.292491,22.5793,0.082278,0.056695,14.380136,11.025427,0.010683,0.006425,552
90,66.628815,72.684240,3.477222,0.073445,0.877233,0.166718,0.166964,0.7024,0.473531,0.454299,24.841185,24.732389,0.038260,0.038037,552
91,49.557506,35.084115,14.982605,0.013941,0.963888,0.171291,0.254161,1.1200,0.986715,0.947358,1.659512,5.399744,0.004093,0.009990,552
92,27.051575,31.229615,8.106363,0.050836,1.504788,0.677304,0.677432,0.7336,0.631049,0.631179,12.517691,12.516082,0.016783,0.016778,552
93,42.492235,38.242946,16.800425,0.025652,1.743768,0.677934,0.678012,76.7251,0.730812,0.730773,18.525119,18.526065,0.008679,0.008678,874
94,20.729268,28.583903,0.027973,0.072380,0.134162,0.416621,0.537806,9.2348,0.024675,0.091062,0.438922,1.247023,0.018275,0.037114,874
95,79.577888,59.815324,27.954542,0.077851,1.130016,0.413859,0.415413,0.7872,0.857427,0.868272,19.062370,18.066235,0.006437,0.006076,391
96,57.763918,68.567162,7.294766,0.053929,0.936355,0.450589,0.450603,208.1212,0.476317,0.476726,22.259780,22.261107,0.015812,0.015812,1357
97,74.069481,54.204969,26.340740,0.076529,0.597878,0.634158,0.634446,242.2400,0.835279,0.834225,14.201321,14.261042,0.006827,0.006852,1357
98,47.339405,53.687279,3.409535,0.023168,0.590893,0.378219,0.378216,550.3560,0.405028,0.405283,14.104016,14.106116,0.028161,0.028163,1357
99,41.201134,45.673899,3.643901,0.078208,0.201583,0.691726,0.691717,0.0762,0.449946,0.450080,7.321657,7.321949,0.030932,0.030933,553
100,61.889703,66.547983,9.393044,0.066966,0.653579,0.510839,0.510973,0.5236,0.554386,0.554165,19.775008,19.776430,0.015463,0.015463,553
101,29.757016,39.804444,6.310764,0.076486,1.653948,0.535432,0.535746,82.1441,0.542025,0.543313,15.182444,15.177120,0.019361,0.019343,875
102,56.804912,56.394219,8.485741,0.070624,1.868821,0.127131,0.127939,0.0772,0.812750,0.811270,20.884300,20.986225,0.027241,0.027168,552
103,21.582018,20.794800,4.009270,0.079109,1.630579,0.190250,0.190915,0.1179,0.789704,0.789069,7.949108,7.963069,0.055013,0.054903,553
104,55.647843,53.790518,21.328630,0.068948,1.941333,0.602997,0.603399,5.8983,0.732306,0.732339,25.526431,25.524302,0.007042,0.007036,713
105,48.121590,47.658354,9.339984,0.013946,0.583144,0.618833,0.618955,15.5444,0.607943,0.607937,14.120170,14.120079,0.016897,0.016894,874
106,68.774061,96.270093,15.793640,0.048880,1.993442,0.561392,0.565242,0.8416,0.537811,0.493193,38.563818,38.732356,0.007286,0.007267,552
107,76.685944,99.289369,0.149928,0.041538,0.532329,0.177496,0.491363,0.1209,0.039270,0.049259,4.749841,6.036199,0.008548,0.007989,552
108,77.243062,86.846092,7.429516,0.057019,0.495853,0.470877,0.473135,218.5097,0.459241,0.421086,21.585974,21.273244,0.015495,0.015204,1518
109,41.489763,32.340868,15.791311,0.046422,1.359568,0.563391,0.563461,1072.6282,0.789230,0.788604,13.972388,13.996487,0.010597,0.010604,1518
110,51.209810,66.394904,9.702605,0.049266,1.126218,0.625992,0.626104,1.5715,0.509882,0.510778,21.674109,21.672864,0.011723,0.011720,391
111,44.208972,35.093553,9.508186,0.062860,0.106126,0.472186,0.519245,477.8914,0.947535,0.930015,1.543320,1.949568,0.015758,0.018265,1518
112,62.244786,52.850486,10.476895,0.011018,0.315924,0.310353,0.310943,1101.8708,0.852006,0.850674,8.084249,8.134147,0.021281,0.021333,1518
113,55.395061,53.986411,8.912512,0.073291,0.903076,0.308953,0.309026,279.5701,0.677230,0.677198,18.893031,18.893462,0.022067,0.022062,1518
114,50.839369,63.475856,7.955105,0.053546,0.823258,0.617418,0.617426,2.8791,0.485055,0.485723,18.389649,18.390782,0.013998,0.013998,874
115,76.971237,61.804166,22.483014,0.044448,1.856846,0.254947,0.255885,9.3753,0.851523,0.862248,24.288963,23.095825,0.008660,0.008210,714
116,47.548145,65.902814,4.359091,0.033013,1.010605,0.480041,0.480093,9.6821,0.357175,0.359777,17.833759,17.878599,0.016260,0.016282,714
117,34.408737,25.913369,8.645754,0.018963,0.301315,0.191142,0.316686,0.1714,0.997518,0.929704,0.145606,2.565134,0.002135,0.019074,391
118,28.329630,32.539762,3.201348,0.034197,0.404666,0.638073,0.638065,0.0236,0.458462,0.458696,7.150506,7.150923,0.034505,0.034508,391
119,48.437698,56.540861,0.046613,0.023460,0.386024,0.124521,0.148834,0.0157,0.032617,0.089406,2.194337,4.876918,0.019457,0.032288,391
120,30.136104,26.972212,3.554559,0.016209,0.395170,0.172382,0.173350,0.0256,0.872200,0.870650,3.960410,3.995389,0.064016,0.064244,552
121,47.646726,40.234497,12.821326,0.045239,0.760326,0.514237,0.514249,0.5656,0.751116,0.750733,13.171112,13.181579,0.014839,0.014833,552
122,22.358728,28.162770,4.548524,0.015723,1.274406,0.624147,0.624231,6.7546,0.521212,0.521803,10.055335,10.054525,0.025288,0.025282,552
123,75.252344,55.894023,24.697431,0.066434,0.589911,0.548956,0.549431,0.0087,0.843536,0.846224,13.858202,13.702356,0.007557,0.007467,552
124,31.071261,26.303206,7.977484,0.043917,0.772421,0.470953,0.470965,0.0832,0.755342,0.754897,8.578144,8.586353,0.024426,0.024410,552
125,42.134818,43.136544,5.085683,0.012568,1.507568,0.251462,0.251541,2.1942,0.555529,0.555532,20.438797,20.438684,0.030369,0.030359,552
126,62.800975,83.314586,0.447369,0.047248,1.047771,0.164303,0.184049,1.4679,0.096425,0.089160,10.984773,10.396322,0.016179,0.013740,553
127,46.844742,50.256542,3.317816,0.028847,0.522817,0.326370,0.326367,4.7503,0.453824,0.453890,13.422202,13.422411,0.035846,0.035847,875
128,21.204272,19.623608,2.164591,0.032925,0.462324,0.171857,0.171914,33.9172,0.802797,0.802233,4.002270,4.009171,0.112033,0.111980,552
129,73.431637,81.914072,12.998581,0.065242,1.374250,0.399065,0.399740,0.3048,0.576086,0.556757,33.715555,33.993752,0.011401,0.011476,552
130,25.215217,27.130933,3.932522,0.062181,1.194340,0.358996,0.359153,0.5661,0.578795,0.578840,10.778388,10.778061,0.039538,0.039520,552
131,27.654818,24.851812,6.128165,0.055214,0.758010,0.442467,0.442484,0.8335,0.718596,0.718344,8.124621,8.127963,0.031674,0.031615,552
132,41.365804,57.521660,0.171673,0.026606,1.231261,0.161069,0.183315,2.1914,0.057963,0.093150,5.321608,7.664262,0.015682,0.019628,552
133,29.171548,25.442561,4.395053,0.023060,0.363329,0.271057,0.271315,2.5840,0.833997,0.833323,4.381995,4.393758,0.052287,0.052351,713
134,30.402416,40.366376,0.090589,0.046716,0.206456,0.346238,0.410331,640.9289,0.048265,0.085322,1.385092,2.163257,0.020963,0.027850,713
135,78.942717,61.451161,28.014221,0.077863,0.825818,0.619304,0.619952,6.4755,0.799747,0.810781,20.099438,19.418316,0.006306,0.006085,713
136,69.024324,60.778125,15.815792,0.056805,0.383231,0.657626,0.657627,1.6943,0.715507,0.716828,14.494507,14.461965,0.012071,0.012042,391
137,53.405774,58.753234,2.230305,0.063865,0.595959,0.212226,0.212234,3.6689,0.394261,0.394462,15.866578,15.868635,0.043984,0.043986,552
138,39.420754,39.334246,3.293003,0.026969,1.039840,0.168902,0.168904,0.9144,0.603221,0.603193,15.496993,15.497127,0.056780,0.056764,552
139,56.637203,51.089101,12.706888,0.020805,1.183415,0.388684,0.388682,10.1444,0.696187,0.696113,21.544180,21.546107,0.014601,0.014610,713
140,51.955366,38.253514,14.227235,0.019409,0.706378,0.138025,0.277587,1.0869,0.997563,0.949645,0.331110,4.735006,0.001258,0.010872,391
141,79.397614,73.494218,23.959245,0.027825,1.629255,0.508902,0.509121,3865.9448,0.696206,0.704225,35.436432,35.009025,0.006780,0.006695,1518
142,65.613672,73.287001,5.993071,0.038829,0.969574,0.309321,0.309468,44.1646,0.465245,0.453227,25.676901,25.597340,0.019887,0.019816,713
143,75.771749,97.096464,16.711119,0.018701,1.931802,0.538520,0.541912,428.6070,0.536333,0.492948,41.840089,42.007940,0.007005,0.006988,1518
144,76.300427,63.090011,14.856256,0.061878,0.179668,0.444684,0.450326,1423.9066,0.877354,0.890803,6.569643,6.056042,0.014124,0.012834,1518
145,70.509727,56.255527,17.540401,0.024114,1.600771,0.198194,0.199208,828.7048,0.880994,0.878978,17.741177,17.963807,0.011248,0.011329,1518
146,29.855948,37.923094,2.407018,0.046615,1.347135,0.315298,0.315328,1.3661,0.382472,0.384082,13.220073,13.236486,0.034917,0.034904,552
147,72.632032,70.795283,14.978424,0.040739,1.642369,0.326167,0.326224,0.0228,0.666528,0.669191,33.849974,33.741853,0.011978,0.011938,552
148,47.760787,43.508382,9.474996,0.045190,1.507838,0.239328,0.239411,5.9236,0.756821,0.756684,18.362634,18.367815,0.022307,0.022305,552
149,73.974474,71.660838,18.127574,0.073453,1.109928,0.474543,0.474762,0.2320,0.683178,0.686275,27.753264,27.636673,0.009629,0.009584,552
150,27.013882,36.681678,0.308012,0.033443,1.274031,0.183563,0.187979,1211.8509,0.121547,0.129645,6.154759,6.440817,0.036064,0.036997,1518
151,67.641511,76.708919,14.723981,0.072572,1.090249,0.573158,0.573525,0.0314,0.587548,0.577269,27.495228,27.646090,0.009617,0.009663,552
152,29.100493,26.720231,3.350920,0.062076,0.534554,0.120119,0.124807,1.4982,0.918252,0.910635,3.215104,3.446707,0.059128,0.061351,552
153,54.193381,66.859517,13.830369,0.033946,1.759693,0.592754,0.592845,197.4559,0.580044,0.580443,28.100475,28.094462,0.009173,0.009170,1035
154,26.637904,34.429934,1.184308,0.037810,0.298603,0.578377,0.578599,46.8800,0.268249,0.269985,4.797249,4.812696,0.039146,0.039239,713
155,28.995046,24.949540,9.513586,0.060403,1.458393,0.484689,0.484826,2.2156,0.758002,0.757827,10.934595,10.938645,0.018400,0.018402,713
156,61.636907,66.562134,2.313084,0.034199,0.541008,0.208959,0.208957,0.4539,0.380964,0.380793,17.275214,17.272650,0.040223,0.040214,552
157,74.507034,82.581678,15.967050,0.042340,0.831660,0.668370,0.668962,7.1642,0.576803,0.561940,26.603038,26.779405,0.008621,0.008671,552
158,29.201084,32.423742,0.729662,0.052802,1.036483,0.110866,0.110889,3138.6741,0.349686,0.350173,11.007981,11.013400,0.112344,0.112304,1519
159,72.327435,97.821611,14.086905,0.058766,1.152010,0.653500,0.659459,3.6257,0.506681,0.454937,30.965657,30.772116,0.007863,0.007743,391
160,62.434318,50.370592,17.929018,0.052470,1.173762,0.354478,0.354641,470.5867,0.818973,0.818301,17.812579,17.854314,0.010983,0.011003,1518
161,64.186654,86.912383,1.394883,0.041559,1.854859,0.167943,0.173647,59.5876,0.191113,0.145036,23.807409,19.931875,0.018550,0.015034,713
162,79.090472,101.807522,4.344335,0.074459,0.293092,0.621938,0.647357,1.6326,0.302675,0.218704,14.947114,12.634927,0.013109,0.010658,713
163,51.130283,56.953655,3.622472,0.013833,0.828055,0.301118,0.301115,2.1284,0.414950,0.415120,18.138287,18.139838,0.027826,0.027827,391
164,68.171207,47.940884,22.919681,0.037872,0.700323,0.422437,0.425184,56.4226,0.893919,0.890391,10.450745,10.711269,0.007601,0.007733,1035
165,75.191337,70.863489,13.180049,0.061625,0.726559,0.371331,0.371481,6.1061,0.686874,0.696107,22.709669,22.413296,0.014888,0.014688,713
166,33.476289,34.035600,2.890001,0.022347,0.324671,0.399021,0.399190,1.8917,0.528983,0.528990,7.589639,7.589617,0.052277,0.052255,713
167,45.135527,60.499305,3.501900,0.050641,0.756668,0.479359,0.479404,17.3882,0.343769,0.345986,14.446234,14.480759,0.019550,0.019573,713
168,20.785667,24.204414,0.211094,0.077275,0.397170,0.189198,0.189809,0.3540,0.168515,0.170269,3.296240,3.318382,0.101531,0.101806,713
169,44.877447,34.095406,17.909721,0.045154,1.993905,0.457231,0.457420,28.4689,0.812689,0.811916,17.045834,17.089405,0.009284,0.009304,713
170,24.024589,29.429456,0.259834,0.072864,0.459316,0.223084,0.224823,0.0467,0.147969,0.151058,3.761910,3.814719,0.063609,0.064053,552
171,31.441263,22.813302,9.702837,0.049539,0.970531,0.139425,0.268923,0.1995,0.997057,0.949633,0.278514,3.359084,0.002082,0.015427,552
172,66.531657,67.682800,10.089153,0.040853,1.072561,0.340458,0.340567,1255.4397,0.599448,0.598528,26.629847,26.645478,0.016475,0.016480,1519
173,53.578420,43.327163,15.014435,0.070325,0.404760,0.667669,0.667704,0.1058,0.782113,0.781455,10.037067,10.054356,0.012938,0.012949,713
174,42.398559,37.714420,6.786179,0.038611,1.305799,0.115232,0.118079,6.3804,0.909522,0.904299,7.898762,8.250395,0.029202,0.029848,713
175,29.369156,35.277659,1.394336,0.011897,1.334902,0.233183,0.233194,0.7100,0.313226,0.313943,12.024951,12.036542,0.044787,0.044826,713
176,33.864488,39.632454,0.629050,0.017288,0.088436,0.579950,0.580588,243.1257,0.207005,0.208841,2.877895,2.892917,0.048929,0.048962,1518
177,30.712680,35.532183,0.724451,0.016961,0.514456,0.245903,0.245974,7.3990,0.245482,0.246052,6.932415,6.940902,0.058095,0.058145,552
178,63.336016,82.272695,11.679579,0.037803,1.668929,0.500851,0.501567,0.9593,0.506678,0.485934,32.637647,32.621945,0.009734,0.009715,552
179,32.299058,29.237217,4.689274,0.010910,1.797855,0.151305,0.151310,27.4725,0.754601,0.754431,13.626391,13.631169,0.048017,0.048025,874
180,32.473175,23.334332,9.766007,0.050813,0.403799,0.352855,0.391524,5.0866,0.953283,0.934380,2.015697,2.664973,0.013416,0.016128,552
181,73.560303,93.584189,2.748927,0.028160,0.716544,0.327815,0.338325,2.3036,0.255863,0.189644,20.030190,16.878033,0.015759,0.012872,391
182,55.417697,49.191216,14.663365,0.038659,1.267090,0.431228,0.431248,0.0201,0.722120,0.722006,20.921414,20.925119,0.012467,0.012469,391
183,46.167592,41.833657,10.204775,0.063452,1.899484,0.184068,0.184808,3.4568,0.839041,0.837860,15.542233,15.617794,0.020856,0.020836,391
184,72.108079,75.079064,15.926207,0.065990,1.794377,0.355128,0.355491,0.0807,0.656119,0.651453,35.544913,35.722664,0.010728,0.010768,552
185,21.348158,18.958748,4.280993,0.054343,1.106187,0.254733,0.254829,0.0088,0.788545,0.788273,6.497246,6.502062,0.050594,0.050597,552
186,28.361364,36.428788,1.577228,0.046798,1.969584,0.203008,0.203090,0.0561,0.339922,0.341720,14.582910,14.612036,0.045342,0.045413,552
